"CU_ID","Species","Stock","DataType","Year","SpnForAbd_Wild","SpnForTrend_Wild","RelLBM","AbsLBM","LongTrend","PercChange","ProbDeclBelowLBM","Percentile","RelUBM","AbsUBM","NumStdMetrics","Group","RapidStatus","BinLabel","BinPath","RapidScore","RelLBMCat","AbsLBMCat","LongTrendCat","PercChangeCat","ProbDeclBelowLBMCat","PercentileCat","RelUBMCat","AbsUBMCat","RelAbdCat","AbsAbdCat","IntStatusRaw","IntStatus","IntStatusRaw_Short","IntStatus_Short","ConfidenceRating5","ConfidenceRating3","ConfidenceRating2","IntStatus5","IntStatus3","IntStatus2"
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2001,47818.30128,47818.30128,5.45551518102227,26.2958008912272,112,74.808,0.0667,0.6316,1.90598200920473,2.62958008912272,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2002,24572.62796,24572.62796,5.09284591466717,24.5477205539905,127,96.6633,0,0.641,1.77927700078153,2.45477205539905,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2003,83150.74848,83150.74848,7.03397511283382,33.9040407557378,154,153.0406,0,0.8,2.45744527755908,3.39040407557378,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2004,51747.18636,51747.18636,8.2763215682586,39.8922002504476,183,228.1211,0,0.9512,2.89148127868248,3.98922002504476,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2005,31371.48103,31371.48103,9.05766180533582,43.658291374886,212,284.1804,0,0.9286,3.1644564946836,4.3658291374886,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2006,12514.581,12514.581,6.92756381207985,33.3911340394415,218,339.3187,0,0.9535,2.42026858240137,3.33911340394415,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2007,12595.25991,12595.25991,6.06082355165716,29.2134113943338,223,339.5903,0,0.9545,2.11745733759616,2.92134113943338,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2008,12743.941,12743.941,4.16503982593457,20.075658179414,200,262.3859,0,0.9111,1.45513131435645,2.0075658179414,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2009,18341.09602,18341.09602,3.38475210636696,16.3146402313758,167,174.2404,0.0333,0.8696,1.18252381421187,1.63146402313758,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2010,6065.421348,6065.421348,2.43664386314631,11.7447206619485,129,78.2773,2.0333,0.6809,0.85128520623523,1.17447206619485,4,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Amber","Green","Green","Green",NA,"Green","Amber","Green","Amber","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2011,43110.49213,43110.49213,3.12050865360495,15.0409762436352,110,18.2053,13.5,0.5833,1.09020562788063,1.50409762436352,4,"SK-M Skeena LT","Amber","Node37","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM < 1.1",3,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","Moderate",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2012,82348.20759,82348.20759,4.5427077162912,21.8960324829031,104,-2.7124,24.5667,0.5714,1.58707636089908,2.18960324829031,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2013,7959.90181,7959.90181,4.13461985943115,19.9290327268675,103,-27.3939,54.1,0.56,1.44450355383296,1.99290327268675,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2014,14701,14701,3.95566864570326,19.066480735114,106,-43.3441,84.6,0.549,1.38198373992479,1.9066480735114,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2015,68420.70475,68420.70475,6.42222058801821,30.955359532227,127,-43.1583,82.1,0.6731,2.2437178696684,3.0955359532227,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2016,39539.93828,39539.93828,6.3121283294454,30.4247104523442,144,-35.6861,69.4667,0.7547,2.20525516592185,3.04247104523442,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2017,21094.31589,21094.31589,4.8070437936256,23.1701429247791,145,-36.6518,71.4667,0.7963,1.67942690728482,2.31701429247791,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2018,2720.458471,2720.458471,3.87815316032603,18.6928530021078,143,-34.6646,66.5,0.7636,1.35490231577667,1.86928530021078,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-20","Sockeye","Babine Mid Wild","Abs_Abd",2019,10482.29774,10482.29774,3.62448977960053,17.4701853838127,140,-26.2543,51.8333,0.75,1.26628046724096,1.74701853838127,4,"SK-M Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Red",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",1995,10548.42981,10548.42981,10.5270939964733,6.90250427157838,152,NA,NA,0.8077,1.92179819652855,0.690250427157838,3,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green",NA,NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",1996,6411.322355,6411.322355,10.2635507720177,6.72970176471756,159,NA,NA,0.8889,1.87368644853469,0.672970176471756,3,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green",NA,NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",1997,3631.855373,3631.855373,9.69183913710699,6.35483648818403,172,NA,NA,0.8929,1.76931629763892,0.635483648818403,3,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green",NA,NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",1998,3727.42149,3727.42149,9.02670372017006,5.91871422518122,185,NA,NA,0.8966,1.64789095032608,0.591871422518122,3,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green",NA,NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",1999,9388.529095,9388.529095,9.33589211216195,6.12144578596727,189,NA,NA,0.9333,1.70433555833629,0.612144578596727,3,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green",NA,NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2000,3595.282412,3595.282412,7.52774437141733,4.93586242285531,174,NA,NA,0.871,1.3742449304399,0.493586242285531,3,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green",NA,NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2001,10472.19776,10472.19776,8.30391523155684,5.44478945242135,165,NA,NA,0.8438,1.51594061205098,0.544478945242135,3,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green",NA,NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2002,316.3833635,316.3833635,5.09682738744806,3.34193584907135,145,53.9902,0,0.7273,0.930463210881984,0.334193584907135,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Green",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2003,19509.68765,19509.68765,7.09689350083116,4.65335806071789,137,27.7908,0.7667,0.6765,1.29558994490043,0.465335806071789,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2004,8047.364788,8047.364788,6.88144296100509,4.51208941887224,128,11.1991,2.9333,0.6,1.25625786911413,0.451208941887224,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2005,1198.034193,1198.034193,5.52365766800848,3.6218039528229,120,-11.2392,20.1667,0.5833,1.00838420823221,0.36218039528229,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2006,2166.030062,2166.030062,4.03043650810119,2.64271462027545,105,-31.0893,64.1667,0.5135,0.735785736793705,0.264271462027545,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2007,547.5295975,547.5295975,4.49770406092837,2.94909701606674,103,-46.335,93.8,0.4211,0.821088854693139,0.294909701606674,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Amber","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2008,6624.862514,6624.862514,3.62389985058263,2.37615283066712,91,-61.6183,99.9667,0.359,0.661569489128049,0.237615283066712,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Amber","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2009,8721.258601,8721.258601,3.6826570967011,2.41467933593579,81,-67.7125,100,0.325,0.672296055230839,0.241467933593579,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Amber","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2010,6045.669026,6045.669026,5.09045160718169,3.33775531733695,79,-64.2679,99.9667,0.3171,0.92929926544543,0.333775531733695,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Amber","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2011,13477.72447,13477.72447,7.3374766450637,4.81110588564386,89,-53.9764,98.7,0.3571,1.33951016190013,0.481110588564386,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green","Red",NA,"Amber","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2012,8600,8600,12.7281387829025,8.34570607497756,107,-28.9938,57.5667,0.5349,2.32361506094102,0.834570607497756,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green","Red",NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2013,7734.901707,7734.901707,13.1286626184115,8.60832532074431,136,7.3107,17.1333,0.7273,2.3967336238612,0.860832532074431,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2014,17574.17262,17574.17262,15.1035706928434,9.9032516721484,176,67.5993,2.5,0.8889,2.75726757340364,0.99032516721484,4,"SK-U Skeena LT","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Green","Amber","Green","Green",NA,"Green","Green","Amber","Green","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2015,11307.40079,11307.40079,17.1184057594313,11.2243577303168,219,149.0171,0.4667,0.913,3.12509048811955,1.12243577303168,4,"SK-U Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2016,18253.66093,18253.66093,18.1890491863989,11.926367309642,256,270.1819,0.0333,0.9362,3.3205442959568,1.1926367309642,4,"SK-U Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2017,13786,13786,19.9893173065078,13.1067840887836,274,361.7254,0,0.9375,3.64919644133065,1.31067840887836,4,"SK-U Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2018,18616.99143,18616.99143,23.8280718993706,15.6238149031426,300,536.7165,0,0.9592,4.34998923903446,1.56238149031426,4,"SK-U Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"SkeenaNass-26","Sockeye","Bear","Abs_Abd",2019,7672.348833,7672.348833,20.1882926835586,13.2372501405252,310,677.0141,0,0.94,3.68552085535204,1.32372501405252,4,"SK-U Skeena LT","Green","Node36","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is RelAbd OR AbsUBM >= 1, then Have RelLBM, then RelLBM >= 1, then RelUBM >= 1.1",1,"Green","Green","Green","Green",NA,"Green","Green","Green","Green","Green",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-1","Sockeye","Bowron_ES","Abs_Abd",1995,27557.6919,13467,0.866550445560357,4.37348009874312,59,-33.6808,64.7,0.0698,0.235386442343548,0.437348009874312,4,"SK-Fraser_Esum","Red","Node23","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM < 1",5,"Red","Amber","Amber","Red",NA,"Red","Red","Amber","Red","Amber",NA,NA,NA,NA,"High","High","High",NA,NA,NA
"CU-1","Sockeye","Bowron_ES","Abs_Abd",1996,8146.5664,4055,1.15738409254536,5.84131751507642,64,-42.3432,81.6667,0.1364,0.314387379713478,0.584131751507642,4,"SK-Fraser_Esum","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Amber","Red",NA,"Red","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-1","Sockeye","Bowron_ES","Abs_Abd",1997,4755.1924,2119,1.63844401689257,8.26922695325682,78,-31.7335,62,0.3333,0.445060654104242,0.826922695325682,4,"SK-Fraser_Esum","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Red",NA,"Amber","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-1","Sockeye","Bowron_ES","Abs_Abd",1998,4751,2830,1.67208879571171,8.43903215195701,103,-13.5401,35.2333,0.6087,0.454199792893273,0.843903215195701,4,"SK-Fraser_Esum","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Green",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-1","Sockeye","Bowron_ES","Abs_Abd",1999,8238,3295,1.23638598529989,6.24004006780855,114,-1.9908,24.6333,0.6809,0.335847151119943,0.624004006780855,4,"SK-Fraser_Esum","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Green",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-1","Sockeye","Bowron_ES","Abs_Abd",2000,12480.384,6720,1.37552158616753,6.94225744538754,120,20.4687,10.6667,0.6875,0.373641412561224,0.694225744538754,4,"SK-Fraser_Esum","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Green",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-1","Sockeye","Bowron_ES","Abs_Abd",2001,5504.9166,2752,1.4267999082106,7.20105913673889,118,42.6891,4.3,0.6735,0.387570459458498,0.720105913673889,4,"SK-Fraser_Esum","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Green",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
"CU-1","Sockeye","Bowron_ES","Abs_Abd",2002,8432.355,4505,1.64684996765592,8.31165178675943,116,104.8005,0.3,0.66,0.447344014357343,0.831165178675943,4,"SK-Fraser_Esum","Amber","Node22","Data Type is RelAbd OR AbsLBM >= 1.5, then Data Type is AbsAbd AND AbsUBM < 1,then Have RelLBM, then RelLBM >= 1",3,"Amber","Amber","Green","Green",NA,"Green","Amber","Amber","Amber","Amber",NA,NA,NA,NA,"Moderate","Moderate","Moderate",NA,NA,NA
